user_id,loan_score,device_rating,data_quality,ltv_rate,bureau_score,total_tenure,months_active,savings_score,tx_score,usage_score,airtime_score,cluster
190578,9.8,0.45,0.38,2.5,0.081,34,66,0.99726,3.15,0.58,9.8,
677664,8.2,0.78,0,2.2,0.089,13,26,0.9978,3.37,0.46,9.6,
407441,8.5,0.37,0.32,1.8,0.066,26,51,0.99456,3.38,0.72,11.8,
81697,7.2,0.57,0.05,2.3,0.081,16,36,0.99564,3.38,0.6,10.3,
258219,7.2,0.57,0.05,2.3,0.081,16,36,0.99564,3.38,0.6,10.3,
444718,10.4,0.43,0.5,2.3,0.068,13,19,0.996,3.1,0.87,11.4,
92945,6.9,0.41,0.31,2,0.079,21,51,0.99668,3.47,0.55,9.5,
720092,5.5,0.49,0.03,1.8,0.044,28,87,0.9908,3.5,0.82,14,
208335,5,0.38,0.01,1.6,0.048,26,60,0.99084,3.7,0.75,14,
226095,7.3,0.44,0.2,1.6,0.049,24,64,0.9935,3.38,0.57,11.7,
536179,5.9,0.46,0,1.9,0.077,25,44,0.99385,3.5,0.53,11.2,
395306,7.5,0.58,0.2,2,0.073,34,44,0.99494,3.1,0.43,9.3,
519088,7.8,0.58,0.13,2.1,0.102,17,36,0.9944,3.24,0.53,11.2,
13850,8,0.715,0.22,2.3,0.075,13,81,0.99688,3.24,0.54,9.5,
644341,8.5,0.4,0.4,6.3,0.05,3,10,0.99566,3.28,0.56,12,
506398,7,0.69,0,1.9,0.114,3,10,0.99636,3.35,0.6,9.7,
577738,8,0.715,0.22,2.3,0.075,13,81,0.99688,3.24,0.54,9.5,
567794,9.8,0.3,0.39,1.7,0.062,3,9,0.9948,3.14,0.57,11.5,
24617,7.1,0.46,0.2,1.9,0.077,28,54,0.9956,3.37,0.64,10.4,
139050,7.1,0.46,0.2,1.9,0.077,28,54,0.9956,3.37,0.64,10.4,
455312,7.9,0.765,0,2,0.084,9,22,0.99619,3.33,0.68,10.9,
371445,8.7,0.63,0.28,2.7,0.096,17,69,0.99734,3.26,0.63,10.2,
587006,7,0.42,0.19,2.3,0.071,18,36,0.99476,3.39,0.56,10.9,
384973,11.3,0.37,0.5,1.8,0.09,20,47,0.99734,3.15,0.57,10.5,
473651,7.1,0.16,0.44,2.5,0.068,17,31,0.99328,3.35,0.54,12.4,
687639,8,0.6,0.08,2.6,0.056,3,7,0.99286,3.22,0.37,13,
139922,7,0.6,0.3,4.5,0.068,20,110,0.99914,3.3,1.17,10.2,
789641,7,0.6,0.3,4.5,0.068,20,110,0.99914,3.3,1.17,10.2,
336492,7.6,0.74,0,1.9,0.1,6,12,0.99521,3.36,0.59,11,
349396,8.2,0.635,0.1,2.1,0.073,25,60,0.99638,3.29,0.75,10.9,
88504,5.9,0.395,0.13,2.4,0.056,14,28,0.99362,3.62,0.67,12.4,
489135,7.5,0.755,0,1.9,0.084,6,12,0.99672,3.34,0.49,9.7,
769092,8.2,0.635,0.1,2.1,0.073,25,60,0.99638,3.29,0.75,10.9,
697940,6.6,0.63,0,4.3,0.093,51,77.5,0.99558,3.2,0.45,9.5,
624653,6.6,0.63,0,4.3,0.093,51,77.5,0.99558,3.2,0.45,9.5,
160320,7.2,0.53,0.14,2.1,0.064,15,29,0.99323,3.35,0.61,12.1,
276149,5.7,0.6,0,1.4,0.063,11,18,0.99191,3.45,0.56,12.2,
282565,7.6,1.58,0,2.1,0.137,5,9,0.99476,3.5,0.4,10.9,
553226,5.2,0.645,0,2.15,0.08,15,28,0.99444,3.78,0.61,12.5,
759828,6.7,0.86,0.07,2,0.1,20,57,0.99598,3.6,0.74,11.7,
104356,9.1,0.37,0.32,2.1,0.064,4,15,0.99576,3.3,0.8,11.2,
132856,8,0.28,0.44,1.8,0.081,28,68,0.99501,3.36,0.66,11.2,
398346,7.6,0.79,0.21,2.3,0.087,21,68,0.9955,3.12,0.44,9.2,
254408,7.5,0.61,0.26,1.9,0.073,24,88,0.99612,3.3,0.53,9.8,
366400,9.7,0.69,0.32,2.5,0.088,22,91,0.9979,3.29,0.62,10.1,
362602,6.8,0.68,0.09,3.9,0.068,15,29,0.99524,3.41,0.52,11.1,
463054,9.7,0.69,0.32,2.5,0.088,22,91,0.9979,3.29,0.62,10.1,
580164,7,0.62,0.1,1.4,0.071,27,63,0.996,3.28,0.61,9.2,
712129,7.5,0.61,0.26,1.9,0.073,24,88,0.99612,3.3,0.53,9.8,
373040,6.5,0.51,0.15,3,0.064,12,27,0.9929,3.33,0.59,12.8,
263229,8,1.18,0.21,1.9,0.083,14,41,0.99532,3.34,0.47,10.5,
266771,7,0.36,0.21,2.3,0.086,20,65,0.99558,3.4,0.54,10.1,
1595,7,0.36,0.21,2.4,0.086,24,69,0.99556,3.4,0.53,10.1,
482289,7.5,0.63,0.27,2,0.083,17,91,0.99616,3.26,0.58,9.8,
574838,5.4,0.74,0,1.2,0.041,16,46,0.99258,4.01,0.59,12.5,
205496,9.9,0.44,0.46,2.2,0.091,10,41,0.99638,3.18,0.69,11.9,
664125,7.5,0.63,0.27,2,0.083,17,91,0.99616,3.26,0.58,9.8,
302158,9.1,0.76,0.68,1.7,0.414,18,64,0.99652,2.9,1.33,9.1,
475253,9.7,0.66,0.34,2.6,0.094,12,88,0.99796,3.26,0.66,10.1,
59125,5,0.74,0,1.2,0.041,16,46,0.99258,4.01,0.59,12.5,
752558,9.1,0.34,0.42,1.8,0.058,9,18,0.99392,3.18,0.55,11.4,
541180,9.1,0.36,0.39,1.8,0.06,21,55,0.99495,3.18,0.82,11,
338291,6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,
549174,6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,
654671,6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,
227499,6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,
639117,6.5,0.52,0.11,1.8,0.073,13,38,0.9955,3.34,0.52,9.3,
785475,7.4,0.6,0.26,2.1,0.083,17,91,0.99616,3.29,0.56,9.8,
287916,7.4,0.6,0.26,2.1,0.083,17,91,0.99616,3.29,0.56,9.8,
315774,7.8,0.87,0.26,3.8,0.107,31,67,0.99668,3.26,0.46,9.2,
542649,8.4,0.39,0.1,1.7,0.075,6,25,0.99581,3.09,0.43,9.7,
46238,9.1,0.775,0.22,2.2,0.079,12,48,0.9976,3.18,0.51,9.6,
626583,7.2,0.835,0,2,0.166,4,11,0.99608,3.39,0.52,10,
38140,6.6,0.58,0.02,2.4,0.069,19,40,0.99387,3.38,0.66,12.6,
309512,6,0.5,0,1.4,0.057,15,26,0.99448,3.36,0.45,9.5,
612831,6,0.5,0,1.4,0.057,15,26,0.99448,3.36,0.45,9.5,
154030,6,0.5,0,1.4,0.057,15,26,0.99448,3.36,0.45,9.5,
521996,7.5,0.51,0.02,1.7,0.084,13,31,0.99538,3.36,0.54,10.5,
169181,7.5,0.51,0.02,1.7,0.084,13,31,0.99538,3.36,0.54,10.5,
774680,7.5,0.51,0.02,1.7,0.084,13,31,0.99538,3.36,0.54,10.5,
633329,7.6,0.54,0.02,1.7,0.085,17,31,0.99589,3.37,0.51,10.4,
406860,7.5,0.51,0.02,1.7,0.084,13,31,0.99538,3.36,0.54,10.5,
728533,11.5,0.42,0.48,2.6,0.077,8,20,0.99852,3.09,0.53,11,
191454,8.2,0.44,0.24,2.3,0.063,10,28,0.99613,3.25,0.53,10.2,
564683,6.1,0.59,0.01,2.1,0.056,5,13,0.99472,3.52,0.56,11.4,
246788,7.2,0.655,0.03,1.8,0.078,7,12,0.99587,3.34,0.39,9.5,
333400,7.2,0.655,0.03,1.8,0.078,7,12,0.99587,3.34,0.39,9.5,
62328,6.9,0.57,0,2.8,0.081,21,41,0.99518,3.41,0.52,10.8,
358905,9,0.6,0.29,2,0.069,32,73,0.99654,3.34,0.57,10,
164615,7.2,0.62,0.01,2.3,0.065,8,46,0.99332,3.32,0.51,11.8,
161463,7.6,0.645,0.03,1.9,0.086,14,57,0.9969,3.37,0.46,10.3,
74046,7.6,0.645,0.03,1.9,0.086,14,57,0.9969,3.37,0.46,10.3,
645616,7.2,0.58,0.03,2.3,0.077,7,28,0.99568,3.35,0.52,10,
194828,6.1,0.32,0.25,1.8,0.086,5,32,0.99464,3.36,0.44,10.1,
776683,6.1,0.34,0.25,1.8,0.084,4,28,0.99464,3.36,0.44,10.1,
520182,7.3,0.43,0.24,2.5,0.078,27,67,0.99648,3.6,0.59,11.1,
477741,7.4,0.64,0.17,5.4,0.168,52,98,0.99736,3.28,0.5,9.5,
681115,11.6,0.475,0.4,1.4,0.091,6,28,0.99704,3.07,0.65,10.03333333,
664616,9.2,0.54,0.31,2.3,0.112,11,38,0.99699,3.24,0.56,10.9,
223029,8.3,0.85,0.14,2.5,0.093,13,54,0.99724,3.36,0.54,10.1,
659309,11.6,0.475,0.4,1.4,0.091,6,28,0.99704,3.07,0.65,10.03333333,
226367,8,0.83,0.27,2,0.08,11,63,0.99652,3.29,0.48,9.8,
330453,7.2,0.605,0.02,1.9,0.096,10,31,0.995,3.46,0.53,11.8,
202086,7.8,0.5,0.09,2.2,0.115,10,42,0.9971,3.18,0.62,9.5,
794670,7.3,0.74,0.08,1.7,0.094,10,45,0.99576,3.24,0.5,9.8,
554774,6.9,0.54,0.3,2.2,0.088,9,105,0.99725,3.25,1.18,10.5,
599935,8,0.77,0.32,2.1,0.079,16,74,0.99656,3.27,0.5,9.8,
241845,6.6,0.61,0,1.6,0.069,4,8,0.99396,3.33,0.37,10.4,
160754,8.7,0.78,0.51,1.7,0.415,12,66,0.99623,3,1.17,9.2,
121442,7.5,0.58,0.56,3.1,0.153,5,14,0.99476,3.21,1.03,11.6,
408933,8.7,0.78,0.51,1.7,0.415,12,66,0.99623,3,1.17,9.2,
155994,7.7,0.75,0.27,3.8,0.11,34,89,0.99664,3.24,0.45,9.3,
104705,6.8,0.815,0,1.2,0.267,16,29,0.99471,3.32,0.51,9.8,
307554,7.2,0.56,0.26,2,0.083,13,100,0.99586,3.26,0.52,9.9,
181543,8.2,0.885,0.2,1.4,0.086,7,31,0.9946,3.11,0.46,10,
444771,5.2,0.49,0.26,2.3,0.09,23,74,0.9953,3.71,0.62,12.2,
59304,7.2,0.45,0.15,2,0.078,10,28,0.99609,3.29,0.51,9.9,
74198,7.5,0.57,0.02,2.6,0.077,11,35,0.99557,3.36,0.62,10.8,
278135,7.5,0.57,0.02,2.6,0.077,11,35,0.99557,3.36,0.62,10.8,
501404,6.8,0.83,0.09,1.8,0.074,4,25,0.99534,3.38,0.45,9.6,
218619,8,0.6,0.22,2.1,0.08,25,105,0.99613,3.3,0.49,9.9,
158227,8,0.6,0.22,2.1,0.08,25,105,0.99613,3.3,0.49,9.9,
529192,7.1,0.755,0.15,1.8,0.107,20,84,0.99593,3.19,0.5,9.5,
522970,8,0.81,0.25,3.4,0.076,34,85,0.99668,3.19,0.42,9.2,
298984,7.4,0.64,0.07,1.8,0.1,8,23,0.9961,3.3,0.58,9.6,
743767,7.4,0.64,0.07,1.8,0.1,8,23,0.9961,3.3,0.58,9.6,
425218,6.6,0.64,0.31,6.1,0.083,7,49,0.99718,3.35,0.68,10.3,
603932,6.7,0.48,0.02,2.2,0.08,36,111,0.99524,3.1,0.53,9.7,
540134,6,0.49,0,2.3,0.068,15,33,0.99292,3.58,0.59,12.5,
274644,8,0.64,0.22,2.4,0.094,5,33,0.99612,3.37,0.58,11,
254953,7.1,0.62,0.06,1.3,0.07,5,12,0.9942,3.17,0.48,9.8,
687210,8,0.52,0.25,2,0.078,19,59,0.99612,3.3,0.48,10.2,
564574,6.4,0.57,0.14,3.9,0.07,27,73,0.99669,3.32,0.48,9.2,
579865,8.6,0.685,0.1,1.6,0.092,3,12,0.99745,3.31,0.65,9.55,
58742,8.7,0.675,0.1,1.6,0.09,4,11,0.99745,3.31,0.65,9.55,
758268,7.3,0.59,0.26,2,0.08,17,104,0.99584,3.28,0.52,9.9,
98519,7,0.6,0.12,2.2,0.083,13,28,0.9966,3.52,0.62,10.2,
522093,7.2,0.67,0,2.2,0.068,10,24,0.9956,3.42,0.72,11.1,
768916,7.9,0.69,0.21,2.1,0.08,33,141,0.9962,3.25,0.51,9.9,
632796,7.9,0.69,0.21,2.1,0.08,33,141,0.9962,3.25,0.51,9.9,
439317,7.6,0.3,0.42,2,0.052,6,24,0.9963,3.44,0.82,11.9,
86340,7.2,0.33,0.33,1.7,0.061,3,13,0.996,3.23,1.1,10,
355575,8,0.5,0.39,2.6,0.082,12,46,0.9985,3.43,0.62,10.7,
335756,7.7,0.28,0.3,2,0.062,18,34,0.9952,3.28,0.9,11.3,
651839,8.2,0.24,0.34,5.1,0.062,8,22,0.9974,3.22,0.94,10.9,
397704,6,0.51,0,2.1,0.064,40,54,0.995,3.54,0.93,10.7,
399878,8.1,0.29,0.36,2.2,0.048,35,53,0.995,3.27,1.01,12.4,
338362,6,0.51,0,2.1,0.064,40,54,0.995,3.54,0.93,10.7,
590688,6.6,0.96,0,1.8,0.082,5,16,0.9936,3.5,0.44,11.9,
71772,6.4,0.47,0.4,2.4,0.071,8,19,0.9963,3.56,0.73,10.6,
288873,8.2,0.24,0.34,5.1,0.062,8,22,0.9974,3.22,0.94,10.9,
494283,9.9,0.57,0.25,2,0.104,12,89,0.9963,3.04,0.9,10.1,
132694,10,0.32,0.59,2.2,0.077,3,15,0.9994,3.2,0.78,9.6,
208549,6.2,0.58,0,1.6,0.065,8,18,0.9966,3.56,0.84,9.4,
142666,10,0.32,0.59,2.2,0.077,3,15,0.9994,3.2,0.78,9.6,
272221,7.3,0.34,0.33,2.5,0.064,21,37,0.9952,3.35,0.77,12.1,
6836,7.8,0.53,0.01,1.6,0.077,3,19,0.995,3.16,0.46,9.8,
644184,7.7,0.64,0.21,2.2,0.077,32,133,0.9956,3.27,0.45,9.9,
213918,7.8,0.53,0.01,1.6,0.077,3,19,0.995,3.16,0.46,9.8,
257639,7.5,0.4,0.18,1.6,0.079,24,58,0.9965,3.34,0.58,9.4,
361650,7,0.54,0,2.1,0.079,39,55,0.9956,3.39,0.84,11.4,
194838,6.4,0.53,0.09,3.9,0.123,14,31,0.9968,3.5,0.67,11,
672482,8.3,0.26,0.37,1.4,0.076,8,23,0.9974,3.26,0.7,9.6,
759939,8.3,0.26,0.37,1.4,0.076,8,23,0.9974,3.26,0.7,9.6,
227107,7.7,0.23,0.37,1.8,0.046,23,60,0.9971,3.41,0.71,12.1,
747618,7.6,0.41,0.33,2.5,0.078,6,23,0.9957,3.3,0.58,11.2,
778736,7.8,0.64,0,1.9,0.072,27,55,0.9962,3.31,0.63,11,
372633,7.9,0.18,0.4,2.2,0.049,38,67,0.996,3.33,0.93,11.3,
690238,7.4,0.41,0.24,1.8,0.066,18,47,0.9956,3.37,0.62,10.4,
282573,7.6,0.43,0.31,2.1,0.069,13,74,0.9958,3.26,0.54,9.9,
119621,5.9,0.44,0,1.6,0.042,3,11,0.9944,3.48,0.85,11.7,
716530,6.1,0.4,0.16,1.8,0.069,11,25,0.9955,3.42,0.74,10.1,
536063,10.2,0.54,0.37,15.4,0.214,55,95,1.00369,3.18,0.77,9,
195770,10.2,0.54,0.37,15.4,0.214,55,95,1.00369,3.18,0.77,9,
2015,10,0.38,0.38,1.6,0.169,27,90,0.99914,3.15,0.65,8.5,
62059,6.8,0.915,0.29,4.8,0.07,15,39,0.99577,3.53,0.54,11.1,
688677,7,0.59,0,1.7,0.052,3,8,0.996,3.41,0.47,10.3,
457476,7.3,0.67,0.02,2.2,0.072,31,92,0.99566,3.32,0.68,11.06666667,
156603,7.2,0.37,0.32,2,0.062,15,28,0.9947,3.23,0.73,11.3,
70308,7.4,0.785,0.19,5.2,0.094,19,98,0.99713,3.16,0.52,9.566666667,
447962,6.9,0.63,0.02,1.9,0.078,18,30,0.99712,3.4,0.75,9.8,
653273,6.9,0.58,0.2,1.75,0.058,8,22,0.99322,3.38,0.49,11.7,
382381,7.3,0.67,0.02,2.2,0.072,31,92,0.99566,3.32,0.68,11.1,
196208,7.4,0.785,0.19,5.2,0.094,19,98,0.99713,3.16,0.52,9.6,
92521,6.9,0.63,0.02,1.9,0.078,18,30,0.99712,3.4,0.75,9.8,
327196,6.8,0.67,0,1.9,0.08,22,39,0.99701,3.4,0.74,9.7,
708646,6.9,0.58,0.01,1.9,0.08,40,54,0.99683,3.4,0.73,9.7,
693968,7.2,0.38,0.31,2,0.056,15,29,0.99472,3.23,0.76,11.3,
432442,7.2,0.37,0.32,2,0.062,15,28,0.9947,3.23,0.73,11.3,
114713,7.8,0.32,0.44,2.7,0.104,8,17,0.99732,3.33,0.78,11,
434096,6.6,0.58,0.02,2,0.062,37,53,0.99374,3.35,0.76,11.6,
446849,7.6,0.49,0.33,1.9,0.074,27,85,0.99706,3.41,0.58,9,
312969,11.7,0.45,0.63,2.2,0.073,7,23,0.99974,3.21,0.69,10.9,
467044,6.5,0.9,0,1.6,0.052,9,17,0.99467,3.5,0.63,10.9,
400511,6,0.54,0.06,1.8,0.05,38,89,0.99236,3.3,0.5,10.55,
546317,7.6,0.49,0.33,1.9,0.074,27,85,0.99706,3.41,0.58,9,
490571,8.4,0.29,0.4,1.7,0.067,8,20,0.99603,3.39,0.6,10.5,
134915,7.9,0.2,0.35,1.7,0.054,7,15,0.99458,3.32,0.8,11.9,
611171,6.4,0.42,0.09,2.3,0.054,34,64,0.99724,3.41,0.68,10.4,
587227,6.2,0.785,0,2.1,0.06,6,13,0.99664,3.59,0.61,10,
706665,6.8,0.64,0.03,2.3,0.075,14,31,0.99545,3.36,0.58,10.4,
553727,6.9,0.63,0.01,2.4,0.076,14,39,0.99522,3.34,0.53,10.8,
372583,6.8,0.59,0.1,1.7,0.063,34,53,0.9958,3.41,0.67,9.7,
89144,6.8,0.59,0.1,1.7,0.063,34,53,0.9958,3.41,0.67,9.7,
272362,7.3,0.48,0.32,2.1,0.062,31,54,0.99728,3.3,0.65,10,
600601,6.7,1.04,0.08,2.3,0.067,19,32,0.99648,3.52,0.57,11,
68411,7.3,0.48,0.32,2.1,0.062,31,54,0.99728,3.3,0.65,10,
177653,7.3,0.98,0.05,2.1,0.061,20,49,0.99705,3.31,0.55,9.7,
517182,10,0.69,0.11,1.4,0.084,8,24,0.99578,2.88,0.47,9.7,
144418,6.7,0.7,0.08,3.75,0.067,8,16,0.99334,3.43,0.52,12.6,
99161,7.6,0.35,0.6,2.6,0.073,23,44,0.99656,3.38,0.79,11.1,
185563,6.1,0.6,0.08,1.8,0.071,14,45,0.99336,3.38,0.54,11,
578264,9.9,0.5,0.5,13.8,0.205,48,82,1.00242,3.16,0.75,8.8,
685490,5.3,0.47,0.11,2.2,0.048,16,89,0.99182,3.54,0.88,13.56666667,
676776,9.9,0.5,0.5,13.8,0.205,48,82,1.00242,3.16,0.75,8.8,
420277,5.3,0.47,0.11,2.2,0.048,16,89,0.99182,3.54,0.88,13.6,
442023,7.1,0.875,0.05,5.7,0.082,3,14,0.99808,3.4,0.52,10.2,
383779,8.2,0.28,0.6,3,0.104,10,22,0.99828,3.39,0.68,10.6,
646073,5.6,0.62,0.03,1.5,0.08,6,13,0.99498,3.66,0.62,10.1,
794862,8.2,0.28,0.6,3,0.104,10,22,0.99828,3.39,0.68,10.6,
732184,7.2,0.58,0.54,2.1,0.114,3,9,0.99719,3.33,0.57,10.3,
711105,8.1,0.33,0.44,1.5,0.042,6,12,0.99542,3.35,0.61,10.7,
356969,6.8,0.91,0.06,2,0.06,4,11,0.99592,3.53,0.64,10.9,
681307,7,0.655,0.16,2.1,0.074,8,25,0.99606,3.37,0.55,9.7,
769793,6.8,0.68,0.21,2.1,0.07,9,23,0.99546,3.38,0.6,10.3,
383084,6,0.64,0.05,1.9,0.066,9,17,0.99496,3.52,0.78,10.6,
94001,5.6,0.54,0.04,1.7,0.049,5,13,0.9942,3.72,0.58,11.4,
525413,6.2,0.57,0.1,2.1,0.048,4,11,0.99448,3.44,0.76,10.8,
384473,7.1,0.22,0.49,1.8,0.039,8,18,0.99344,3.39,0.56,12.4,
15009,5.6,0.54,0.04,1.7,0.049,5,13,0.9942,3.72,0.58,11.4,
358414,6.2,0.65,0.06,1.6,0.05,6,18,0.99348,3.57,0.54,11.95,
332597,7.7,0.54,0.26,1.9,0.089,23,147,0.99636,3.26,0.59,9.7,
718565,6.4,0.31,0.09,1.4,0.066,15,28,0.99459,3.42,0.7,10,
44844,7,0.43,0.02,1.9,0.08,15,28,0.99492,3.35,0.81,10.6,
550432,7.7,0.54,0.26,1.9,0.089,23,147,0.99636,3.26,0.59,9.7,
645264,6.9,0.74,0.03,2.3,0.054,7,16,0.99508,3.45,0.63,11.5,
387409,6.6,0.895,0.04,2.3,0.068,7,13,0.99582,3.53,0.58,10.8,
390730,6.9,0.74,0.03,2.3,0.054,7,16,0.99508,3.45,0.63,11.5,
501175,7.5,0.725,0.04,1.5,0.076,8,15,0.99508,3.26,0.53,9.6,
148314,7.8,0.82,0.29,4.3,0.083,21,64,0.99642,3.16,0.53,9.4,
753332,7.3,0.585,0.18,2.4,0.078,15,60,0.99638,3.31,0.54,9.8,
318291,6.2,0.44,0.39,2.5,0.077,6,14,0.99555,3.51,0.69,11,
95677,7.5,0.38,0.57,2.3,0.106,5,12,0.99605,3.36,0.55,11.4,
719048,6.7,0.76,0.02,1.8,0.078,6,12,0.996,3.55,0.63,9.95,
160445,6.8,0.81,0.05,2,0.07,6,14,0.99562,3.51,0.66,10.8,
757229,7.5,0.38,0.57,2.3,0.106,5,12,0.99605,3.36,0.55,11.4,
502055,7.1,0.27,0.6,2.1,0.074,17,25,0.99814,3.38,0.72,10.6,
525189,7.9,0.18,0.4,1.8,0.062,7,20,0.9941,3.28,0.7,11.1,
579888,6.4,0.36,0.21,2.2,0.047,26,48,0.99661,3.47,0.77,9.7,
616234,7.1,0.69,0.04,2.1,0.068,19,27,0.99712,3.44,0.67,9.8,
636459,6.4,0.79,0.04,2.2,0.061,11,17,0.99588,3.53,0.65,10.4,
62225,6.4,0.56,0.15,1.8,0.078,17,65,0.99294,3.33,0.6,10.5,
92553,6.9,0.84,0.21,4.1,0.074,16,65,0.99842,3.53,0.72,9.233333333,
746777,6.9,0.84,0.21,4.1,0.074,16,65,0.99842,3.53,0.72,9.25,
117274,6.1,0.32,0.25,2.3,0.071,23,58,0.99633,3.42,0.97,10.6,
275340,6.5,0.53,0.06,2,0.063,29,44,0.99489,3.38,0.83,10.3,
273638,7.4,0.47,0.46,2.2,0.114,7,20,0.99647,3.32,0.63,10.5,
497936,6.6,0.7,0.08,2.6,0.106,14,27,0.99665,3.44,0.58,10.2,
640341,6.5,0.53,0.06,2,0.063,29,44,0.99489,3.38,0.83,10.3,
701918,6.9,0.48,0.2,1.9,0.082,9,23,0.99585,3.39,0.43,9.05,
720053,6.1,0.32,0.25,2.3,0.071,23,58,0.99633,3.42,0.97,10.6,
243397,6.8,0.48,0.25,2,0.076,29,61,0.9953,3.34,0.6,10.4,
270307,6,0.42,0.19,2,0.075,22,47,0.99522,3.39,0.78,10,
217597,6.7,0.48,0.08,2.1,0.064,18,34,0.99552,3.33,0.64,9.7,
57189,6.8,0.47,0.08,2.2,0.064,18,38,0.99553,3.3,0.65,9.6,
394917,7.1,0.53,0.07,1.7,0.071,15,24,0.9951,3.29,0.66,10.8,
523826,7.9,0.29,0.49,2.2,0.096,21,59,0.99714,3.31,0.67,10.1,
316789,7.1,0.69,0.08,2.1,0.063,42,52,0.99608,3.42,0.6,10.2,
36802,6.6,0.44,0.09,2.2,0.063,9,18,0.99444,3.42,0.69,11.3,
568163,6.1,0.705,0.1,2.8,0.081,13,28,0.99631,3.6,0.66,10.2,
269139,7.2,0.53,0.13,2,0.058,18,22,0.99573,3.21,0.68,9.9,
338520,8,0.39,0.3,1.9,0.074,32,84,0.99717,3.39,0.61,9,
110855,6.6,0.56,0.14,2.4,0.064,13,29,0.99397,3.42,0.62,11.7,
385963,7,0.55,0.13,2.2,0.075,15,35,0.9959,3.36,0.59,9.7,
95808,6.1,0.53,0.08,1.9,0.077,24,45,0.99528,3.6,0.68,10.3,
22671,5.4,0.58,0.08,1.9,0.059,20,31,0.99484,3.5,0.64,10.2,
472195,6.2,0.64,0.09,2.5,0.081,15,26,0.99538,3.57,0.63,12,
362065,7.2,0.39,0.32,1.8,0.065,34,60,0.99714,3.46,0.78,9.9,
537967,6.2,0.52,0.08,4.4,0.071,11,32,0.99646,3.56,0.63,11.6,
732082,7.4,0.25,0.29,2.2,0.054,19,49,0.99666,3.4,0.76,10.9,
675729,6.7,0.855,0.02,1.9,0.064,29,38,0.99472,3.3,0.56,10.75,
4577,11.1,0.44,0.42,2.2,0.064,14,19,0.99758,3.25,0.57,10.4,
370764,8.4,0.37,0.43,2.3,0.063,12,19,0.9955,3.17,0.81,11.2,
686259,6.5,0.63,0.33,1.8,0.059,16,28,0.99531,3.36,0.64,10.1,
721602,7,0.57,0.02,2,0.072,17,26,0.99575,3.36,0.61,10.2,
104114,6.3,0.6,0.1,1.6,0.048,12,26,0.99306,3.55,0.51,12.1,
70147,11.2,0.4,0.5,2,0.099,19,50,0.99783,3.1,0.58,10.4,
401950,7.4,0.36,0.3,1.8,0.074,17,24,0.99419,3.24,0.7,11.4,
426011,7.1,0.68,0,2.3,0.087,17,26,0.99783,3.45,0.53,9.5,
298338,7.1,0.67,0,2.3,0.083,18,27,0.99768,3.44,0.54,9.4,
216193,6.3,0.68,0.01,3.7,0.103,32,54,0.99586,3.51,0.66,11.3,
342956,7.3,0.735,0,2.2,0.08,18,28,0.99765,3.41,0.6,9.4,
767735,6.6,0.855,0.02,2.4,0.062,15,23,0.99627,3.54,0.6,11,
218999,7,0.56,0.17,1.7,0.065,15,24,0.99514,3.44,0.68,10.55,
247314,6.6,0.88,0.04,2.2,0.066,12,20,0.99636,3.53,0.56,9.9,
260510,6.6,0.855,0.02,2.4,0.062,15,23,0.99627,3.54,0.6,11,
136961,6.9,0.63,0.33,6.7,0.235,66,115,0.99787,3.22,0.56,9.5,
666526,7.8,0.6,0.26,2,0.08,31,131,0.99622,3.21,0.52,9.9,
636212,7.8,0.6,0.26,2,0.08,31,131,0.99622,3.21,0.52,9.9,
74098,7.8,0.6,0.26,2,0.08,31,131,0.99622,3.21,0.52,9.9,
791945,7.2,0.695,0.13,2,0.076,12,20,0.99546,3.29,0.54,10.1,
690119,7.2,0.695,0.13,2,0.076,12,20,0.99546,3.29,0.54,10.1,
442664,7.2,0.695,0.13,2,0.076,12,20,0.99546,3.29,0.54,10.1,
750638,6.7,0.67,0.02,1.9,0.061,26,42,0.99489,3.39,0.82,10.9,
709646,6.7,0.16,0.64,2.1,0.059,24,52,0.99494,3.34,0.71,11.2,
49984,7.2,0.695,0.13,2,0.076,12,20,0.99546,3.29,0.54,10.1,
767967,7,0.56,0.13,1.6,0.077,25,42,0.99629,3.34,0.59,9.2,
611196,6.2,0.51,0.14,1.9,0.056,15,34,0.99396,3.48,0.57,11.5,
753154,6.4,0.36,0.53,2.2,0.23,19,35,0.9934,3.37,0.93,12.4,
211422,6.4,0.38,0.14,2.2,0.038,15,25,0.99514,3.44,0.65,11.1,
69946,7.3,0.69,0.32,2.2,0.069,35,104,0.99632,3.33,0.51,9.5,
561890,6,0.58,0.2,2.4,0.075,15,50,0.99467,3.58,0.67,12.5,
694712,5.6,0.31,0.78,13.9,0.074,23,92,0.99677,3.39,0.48,10.5,
643425,7.5,0.52,0.4,2.2,0.06,12,20,0.99474,3.26,0.64,11.8,
380080,8,0.3,0.63,1.6,0.081,16,29,0.99588,3.3,0.78,10.8,
449276,6.2,0.7,0.15,5.1,0.076,13,27,0.99622,3.54,0.6,11.9,
